2025-02-24T22:32:05.162 +0000 [ 351049780][   47598] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=6260910.373582203,-7390454.581226578,33118899.283323575,6343744.293072987&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:32:05.814 +0000 [ 351050432][   47598] INFO  - threddsServlet - Request Completed - 200 - -1 - 652
2025-02-24T22:32:13.712 +0000 [ 351058330][   47599] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:32:13.712 +0000 [ 351058330][   47599] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:32:23.775 +0000 [ 351068393][   47600] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:32:23.775 +0000 [ 351068393][   47600] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:32:33.838 +0000 [ 351078456][   47601] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:32:33.838 +0000 [ 351078456][   47601] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:32:43.893 +0000 [ 351088511][   47602] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:32:43.893 +0000 [ 351088511][   47602] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:32:53.953 +0000 [ 351098571][   47603] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:32:53.953 +0000 [ 351098571][   47603] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:33:04.011 +0000 [ 351108629][   47604] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:04.011 +0000 [ 351108629][   47604] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:33:14.068 +0000 [ 351118686][   47605] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:14.069 +0000 [ 351118687][   47605] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:33:24.126 +0000 [ 351128744][   47606] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:24.126 +0000 [ 351128744][   47606] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:33:34.186 +0000 [ 351138804][   47607] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:34.186 +0000 [ 351138804][   47607] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:33:44.246 +0000 [ 351148864][   47608] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:44.246 +0000 [ 351148864][   47608] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:33:54.305 +0000 [ 351158923][   47609] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:33:54.305 +0000 [ 351158923][   47609] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:34:04.363 +0000 [ 351168981][   47610] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:04.363 +0000 [ 351168981][   47610] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:34:08.591 +0000 [ 351173209][   47611] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?service=WMS&request=GetMap&layers=sst&styles=scalar-converge-final%2Fx-Sst&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%2032&numcolorbands=250&time=2025-06-16T00%3A00%3A00Z&logscale=false&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,0,20037508.342789244,10018754.171394628 HTTP/1.0"
2025-02-24T22:34:08.675 +0000 [ 351173293][   47611] INFO  - threddsServlet - Request Completed - 200 - -1 - 84
2025-02-24T22:34:14.420 +0000 [ 351179038][   47612] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:14.420 +0000 [ 351179038][   47612] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:34:24.126 +0000 [ 351188744][   47613] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?service=WMS&request=GetMap&layers=sst&styles=scalar-converge-final%2Fx-Sst&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%2032&numcolorbands=250&time=2025-06-16T00%3A00%3A00Z&logscale=false&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,0,20037508.342789244,10018754.171394628 HTTP/1.0"
2025-02-24T22:34:24.207 +0000 [ 351188825][   47613] INFO  - threddsServlet - Request Completed - 200 - -1 - 81
2025-02-24T22:34:24.478 +0000 [ 351189096][   47614] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:24.478 +0000 [ 351189096][   47614] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:34:34.534 +0000 [ 351199152][   47615] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:34.535 +0000 [ 351199153][   47615] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:34:44.596 +0000 [ 351209214][   47616] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:44.596 +0000 [ 351209214][   47616] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:34:54.653 +0000 [ 351219271][   47617] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:34:54.654 +0000 [ 351219272][   47617] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:35:04.712 +0000 [ 351229330][   47618] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:04.712 +0000 [ 351229330][   47618] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:14.772 +0000 [ 351239390][   47619] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:14.772 +0000 [ 351239390][   47619] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:22.939 +0000 [ 351247557][   47620] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?transparent=True&format=image%2Fpng&version=1.1.1&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&srs=EPSG%3A3857&request=GetMap&service=WMS&styles= HTTP/1.0"
2025-02-24T22:35:22.966 +0000 [ 351247584][   47620] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:35:22.967 +0000 [ 351247585][   47620] INFO  - threddsServlet - Request Completed - 400 - -1 - 28
2025-02-24T22:35:23.671 +0000 [ 351248289][   47621] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?transparent=True&format=image%2Fpng&version=1.1.1&bbox=-9194711.859649278,-14109958.986482453,50934895.443520494,16638135.657183908&width=1760&height=900&srs=EPSG%3A3857&request=GetMap&service=WMS&styles= HTTP/1.0"
2025-02-24T22:35:23.672 +0000 [ 351248290][   47621] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:35:23.672 +0000 [ 351248290][   47621] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-02-24T22:35:24.828 +0000 [ 351249446][   47622] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:24.828 +0000 [ 351249446][   47622] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:34.889 +0000 [ 351259507][   47623] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:34.889 +0000 [ 351259507][   47623] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:44.946 +0000 [ 351269564][   47624] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:44.946 +0000 [ 351269564][   47624] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:55.002 +0000 [ 351279620][   47625] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:35:55.002 +0000 [ 351279620][   47625] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:35:58.270 +0000 [ 351282888][   47626] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?transparent=True&format=image%2Fpng&version=1.1.1&bbox=6260910.373582203,-7390454.581226578,33118899.283323575,6343744.293072987&width=1760&height=900&srs=EPSG%3A3857&request=GetMap&service=WMS&styles= HTTP/1.0"
2025-02-24T22:35:58.297 +0000 [ 351282915][   47626] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:35:58.298 +0000 [ 351282916][   47626] INFO  - threddsServlet - Request Completed - 400 - -1 - 28
2025-02-24T22:36:02.659 +0000 [ 351287277][   47627] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?service=WMS&request=GetMap&layers=sst&styles=scalar-converge-final%2Fx-Sst&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%2032&numcolorbands=250&time=2025-06-16T00%3A00%3A00Z&logscale=false&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,0,20037508.342789244,10018754.171394628 HTTP/1.0"
2025-02-24T22:36:02.743 +0000 [ 351287361][   47627] INFO  - threddsServlet - Request Completed - 200 - -1 - 84
2025-02-24T22:36:05.061 +0000 [ 351289679][   47628] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:05.061 +0000 [ 351289679][   47628] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:36:15.121 +0000 [ 351299739][   47629] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:15.121 +0000 [ 351299739][   47629] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:36:25.180 +0000 [ 351309798][   47630] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:25.181 +0000 [ 351309799][   47630] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:36:27.384 +0000 [ 351312002][   47631] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?transparent=True&format=image%2Fpng&version=1.1.1&bbox=2931118.8868926875,-19678780.571946472,63060726.19006246,11069314.071719889&width=1760&height=900&srs=EPSG%3A3857&request=GetMap&service=WMS&styles= HTTP/1.0"
2025-02-24T22:36:27.412 +0000 [ 351312030][   47631] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:36:27.413 +0000 [ 351312031][   47631] INFO  - threddsServlet - Request Completed - 400 - -1 - 29
2025-02-24T22:36:35.242 +0000 [ 351319860][   47632] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:35.243 +0000 [ 351319861][   47632] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:36:45.298 +0000 [ 351329916][   47633] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:45.298 +0000 [ 351329916][   47633] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:36:55.358 +0000 [ 351339976][   47634] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:36:55.358 +0000 [ 351339976][   47634] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:37:05.419 +0000 [ 351350037][   47635] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:05.419 +0000 [ 351350037][   47635] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:37:15.480 +0000 [ 351360098][   47636] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:15.480 +0000 [ 351360098][   47636] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:37:25.535 +0000 [ 351370153][   47637] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:25.536 +0000 [ 351370154][   47637] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:37:35.597 +0000 [ 351380215][   47638] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:35.597 +0000 [ 351380215][   47638] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:37:45.653 +0000 [ 351390271][   47639] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:45.653 +0000 [ 351390271][   47639] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:37:55.709 +0000 [ 351400327][   47640] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:37:55.709 +0000 [ 351400327][   47640] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:05.766 +0000 [ 351410384][   47641] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:05.767 +0000 [ 351410385][   47641] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:38:15.826 +0000 [ 351420444][   47642] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:15.826 +0000 [ 351420444][   47642] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:25.882 +0000 [ 351430500][   47643] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:25.882 +0000 [ 351430500][   47643] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:31.842 +0000 [ 351436460][   47644] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:32.346 +0000 [ 351436964][   47644] INFO  - threddsServlet - Request Completed - 200 - -1 - 504
2025-02-24T22:38:33.586 +0000 [ 351438204][   47645] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-15373010.87543628,-15505148.600877378,44756596.427733496,15242946.042788982&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:34.965 +0000 [ 351439583][   47645] INFO  - threddsServlet - Request Completed - 200 - -1 - 1379
2025-02-24T22:38:35.940 +0000 [ 351440558][   47646] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:35.940 +0000 [ 351440558][   47646] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:38.729 +0000 [ 351443347][   47647] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=8224950.237230457,-6971429.273903,31659356.212547712,5012073.781656959&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:39.292 +0000 [ 351443910][   47648] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=15933925.223369986,-4148426.8950279183,27433466.55684764,1732020.377773154&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:40.942 +0000 [ 351445560][   47647] INFO  - threddsServlet - Request Completed - 200 - -1 - 2213
2025-02-24T22:38:41.729 +0000 [ 351446347][   47648] INFO  - threddsServlet - Request Completed - 200 - -1 - 2437
2025-02-24T22:38:46.000 +0000 [ 351450618][   47649] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:46.000 +0000 [ 351450618][   47649] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:49.754 +0000 [ 351454372][   47650] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:50.257 +0000 [ 351454875][   47650] INFO  - threddsServlet - Request Completed - 200 - -1 - 504
2025-02-24T22:38:56.059 +0000 [ 351460677][   47651] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:38:56.059 +0000 [ 351460677][   47651] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:38:56.918 +0000 [ 351461536][   47652] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:38:57.412 +0000 [ 351462030][   47652] INFO  - threddsServlet - Request Completed - 200 - -1 - 494
2025-02-24T22:39:06.116 +0000 [ 351470734][   47653] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:06.116 +0000 [ 351470734][   47653] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:39:16.174 +0000 [ 351480792][   47654] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:16.174 +0000 [ 351480792][   47654] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:39:26.233 +0000 [ 351490851][   47655] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:26.233 +0000 [ 351490851][   47655] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:39:36.290 +0000 [ 351500908][   47656] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:36.290 +0000 [ 351500908][   47656] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:39:44.530 +0000 [ 351509148][   47657] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:39:45.042 +0000 [ 351509660][   47657] INFO  - threddsServlet - Request Completed - 200 - -1 - 512
2025-02-24T22:39:46.350 +0000 [ 351510968][   47658] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:46.350 +0000 [ 351510968][   47658] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:39:56.410 +0000 [ 351521028][   47659] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:39:56.410 +0000 [ 351521028][   47659] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:40:06.470 +0000 [ 351531088][   47660] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:06.471 +0000 [ 351531089][   47660] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:40:16.528 +0000 [ 351541146][   47661] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:16.528 +0000 [ 351541146][   47661] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:40:26.588 +0000 [ 351551206][   47662] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:26.588 +0000 [ 351551206][   47662] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:40:36.647 +0000 [ 351561265][   47663] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:36.647 +0000 [ 351561265][   47663] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:40:46.711 +0000 [ 351571329][   47664] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:46.711 +0000 [ 351571329][   47664] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:40:56.767 +0000 [ 351581385][   47665] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:40:56.767 +0000 [ 351581385][   47665] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:41:06.825 +0000 [ 351591443][   47666] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:06.825 +0000 [ 351591443][   47666] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:41:16.880 +0000 [ 351601498][   47667] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:16.881 +0000 [ 351601499][   47667] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:41:26.936 +0000 [ 351611554][   47668] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:26.936 +0000 [ 351611554][   47668] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:41:36.995 +0000 [ 351621613][   47669] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:36.995 +0000 [ 351621613][   47669] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:41:47.055 +0000 [ 351631673][   47670] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:47.055 +0000 [ 351631673][   47670] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:41:57.111 +0000 [ 351641729][   47671] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:41:57.111 +0000 [ 351641729][   47671] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:42:07.172 +0000 [ 351651790][   47672] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:07.172 +0000 [ 351651790][   47672] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:42:17.228 +0000 [ 351661846][   47673] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:17.229 +0000 [ 351661847][   47673] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:42:27.284 +0000 [ 351671902][   47674] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:27.284 +0000 [ 351671902][   47674] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
